date;SO4;MP2.5;MP10;Tem_amb_med
2023-02-02;1.0;17.0;4.0;20.3
2023-02-03;1.0;14.0;4.0;20.2
2023-02-04;1.0;13.0;2.0;20.2
2023-02-05;1.0;16.0;3.0;20.3
2023-02-06;1.0;13.0;4.0;20.4
2023-02-07;1.0;19.0;6.0;20.2
2023-02-08;1.0;18.0;5.0;20.2
2023-02-09;1.0;19.0;9.0;20.2
2023-02-10;1.0;15.0;7.0;20.3
2023-02-11;1.0;20.0;9.0;20.3
2023-02-12;1.0;26.0;14.0;20.2
2023-02-13;1.0;35.0;15.0;20.3
2023-02-14;1.0;26.0;9.0;20.3
2023-02-15;1.0;35.0;9.0;20.3
2023-02-16;1.0;25.0;8.0;20.2
2023-02-17;1.0;25.051449953227316;8.680018850141376;20.1
2023-02-18;1.0;19.0;5.0;20.2
2023-02-19;1.0;17.0;4.0;20.1
2023-02-20;1.0;10.0;1.0;20.2
2023-02-21;1.0;11.0;4.0;20.1
2023-02-22;1.0;20.0;5.0;20.1
2023-02-23;1.0;26.0;7.0;20.0
2023-02-24;1.0;20.0;6.0;20.0
2023-02-25;1.0;14.0;4.0;20.0
2023-02-26;1.0;16.0;5.0;20.0
2023-02-27;1.0;25.0;7.0;20.0
2023-02-28;1.0;26.0;9.0;19.8
2023-03-01;1.0;26.0;9.0;19.7
2023-03-02;1.01;22.0;8.0;19.6
2023-03-03;1.0;30.0;8.0;19.8
2023-03-04;1.0;24.0;7.0;19.8
2023-03-05;1.0;20.0;5.0;19.8
2023-03-06;1.01;25.0;6.0;19.8
2023-03-07;1.01;25.0;6.0;19.7
2023-03-08;1.06;28.0;7.0;19.6
2023-03-09;1.04;30.0;7.0;19.5
2023-03-10;1.01;26.0;6.0;19.4
2023-03-11;1.01;17.0;4.0;19.4
2023-03-12;1.0;13.0;4.0;19.5
2023-03-13;1.01;29.0;7.0;19.4
2023-03-14;1.01;27.0;7.0;19.2
2023-03-15;1.0;16.0;4.0;19.2
2023-03-16;1.01;24.0;5.0;19.2
2023-03-17;1.01;18.0;6.4;19.0
2023-03-18;1.01;12.0;4.6;19.0
2023-03-19;1.0;14.0;5.4;19.0
2023-03-20;1.02;30.0;9.5;18.8
2023-03-21;1.0;16.0;5.0;18.9
2023-03-22;1.0;12.0;4.0;18.7
2023-03-23;1.0;14.0;6.0;18.6
2023-03-24;1.0;18.0;8.0;18.7
2023-03-25;1.0;21.0;8.0;18.6
2023-03-26;1.0;17.0;9.0;18.4
2023-03-27;1.0;26.0;9.0;18.5
2023-03-28;1.0;27.6;10.0;18.3
2023-03-29;1.0;27.6;10.0;18.3
2023-03-30;1.0;25.3;7.0;18.2
2023-03-31;1.0;27.6;10.0;18.2
2023-04-01;1.0;28.0;9.0;18.3
2023-04-02;1.0;14.0;5.0;18.3
2023-04-03;1.0;17.0;7.0;18.2
2023-04-04;1.0;21.0;8.0;17.9
2023-04-05;1.0;23.0;9.0;17.8
2023-04-06;1.0;25.0;10.0;17.8
2023-04-07;1.0;23.0;9.0;17.7
2023-04-08;1.0;26.0;11.0;17.7
2023-04-09;1.0;24.0;10.0;17.7
2023-04-10;1.0;25.0;9.0;17.6
2023-04-11;1.01;20.0;8.0;17.4
2023-04-12;1.0;25.0;9.0;17.3
2023-04-13;1.0;24.0;9.0;17.4
2023-04-14;1.0;18.0;7.0;17.3
2023-04-15;1.0;25.0;8.0;17.1
2023-04-16;1.0;20.0;8.0;17.1
2023-04-17;1.0;31.0;12.0;16.9
2023-04-18;1.0;37.0;12.0;17.1
2023-04-19;1.0;43.0;13.0;17.0
2023-04-20;1.0;47.0;17.0;16.8
2023-04-21;1.0;33.0;13.0;16.7
2023-04-22;1.0;24.0;11.0;16.7
2023-04-23;1.0;29.0;11.0;16.7
2023-04-24;1.0;41.0;11.0;16.9
2023-04-25;1.0;32.0;10.0;16.7
2023-04-26;1.0;30.0;12.0;16.3
2023-04-27;1.0;29.0;13.0;16.4
2023-04-28;1.0;23.0;11.0;16.2
2023-04-29;1.0;26.0;14.0;16.5
2023-04-30;1.0;23.0;10.0;16.2
2023-05-01;1.0;31.0;11.0;16.2
2023-05-02;1.0;27.0;11.0;16.0
2023-05-03;1.0;25.0;10.0;16.1
2023-05-04;1.0;28.0;12.0;16.2
2023-05-05;1.0;29.0;11.0;16.2
2023-05-06;1.0;37.0;15.0;16.2
2023-05-07;1.0;35.0;13.0;16.2
2023-05-08;1.0;40.0;15.0;15.9
2023-05-09;1.0;31.0;15.0;15.9
2023-05-10;1.0;47.0;22.0;15.8
2023-05-11;1.0;50.0;23.0;15.9
2023-05-12;1.0;54.0;22.0;16.0
2023-05-13;1.0;33.0;16.0;16.0
2023-05-14;1.0;36.0;15.0;16.0
2023-05-15;1.0;43.0;14.0;15.8
2023-05-16;1.0;30.0;11.0;15.7
2023-05-17;1.01;38.0;11.0;15.6
2023-05-18;1.0;37.0;8.0;15.6
2023-05-19;1.0;24.0;9.0;15.6
2023-05-20;1.0;28.0;11.0;15.5
2023-05-21;1.0;29.0;10.0;15.0
2023-05-22;1.0;32.0;13.0;15.0
2023-05-23;1.0;30.0;14.0;15.1
2023-05-24;1.0;39.0;10.0;15.1
2023-05-25;1.0;39.0;11.0;15.2
2023-05-26;1.0;45.0;13.0;15.2
2023-05-27;1.0;36.0;12.0;15.1
2023-05-28;1.0;35.0;15.0;15.2
2023-05-29;1.0;44.0;19.0;15.2
2023-05-30;1.0;39.0;18.0;15.1
2023-05-31;1.0;31.0;14.0;14.9
2023-06-01;1.0;49.0;19.0;14.9
2023-06-02;1.0;51.0;19.0;14.9
2023-06-03;1.0;45.0;17.0;15.0
2023-06-04;1.0;42.0;19.0;14.9
2023-06-05;1.0;49.0;19.0;14.8
2023-06-06;1.0;48.0;21.0;14.6
2023-06-07;1.0;50.0;20.0;14.6
2023-06-08;1.0;44.0;19.0;14.5
2023-06-09;1.0;34.0;11.0;14.4
2023-06-10;1.0;25.0;8.0;14.7
2023-06-11;1.0;25.0;8.0;14.8
2023-06-12;1.0;26.0;9.0;14.7
2023-06-13;1.0;27.0;9.0;14.5
2023-06-14;1.0;43.0;11.0;14.6
2023-06-15;1.0;42.0;13.0;14.5
2023-06-16;1.0;57.0;24.0;14.5
2023-06-17;1.0;37.0;15.0;14.5
2023-06-18;1.0;26.0;13.0;14.5
2023-06-19;1.0;32.0;12.0;14.2
2023-06-20;1.0;30.0;10.0;14.3
2023-06-21;1.0;26.0;11.0;14.1
2023-06-22;1.0;23.0;11.0;14.2
2023-06-23;1.0;25.0;11.0;14.5
2023-06-24;1.0;24.0;12.0;14.2
2023-06-25;1.0;26.0;12.0;14.3
2023-06-26;1.0;23.0;11.0;14.4
2023-06-27;1.0;31.0;12.0;14.1
2023-06-28;1.0;29.0;10.0;14.2
2023-06-29;1.0;37.0;15.0;14.1
2023-06-30;1.0;44.0;18.0;14.0
2023-07-01;1.0;36.0;14.0;14.1
2023-07-02;1.0;39.0;15.0;14.0
2023-07-03;1.0;42.0;16.0;14.1
2023-07-04;1.0;36.0;13.0;14.2
2023-07-05;1.0;34.0;12.0;14.0
2023-07-06;1.0;38.0;12.0;14.1
2023-07-07;1.0;34.0;13.0;14.0
2023-07-08;1.0;22.0;8.0;14.1
2023-07-09;1.0;19.0;8.0;14.0
2023-07-10;1.0;28.0;8.0;13.9
2023-07-11;1.0;22.0;8.0;13.9
2023-07-12;1.0;36.0;9.0;13.9
2023-07-13;1.0;42.0;12.0;13.9
2023-07-14;1.0;37.0;14.0;14.0
2023-07-15;1.0;29.0;12.0;13.8
2023-07-16;1.0;28.0;15.0;13.6
2023-07-17;1.0;31.0;13.0;13.6
2023-07-18;1.0;34.0;12.0;13.5
2023-07-19;1.0;42.0;20.0;13.6
2023-07-20;1.0;37.0;18.0;13.9
2023-07-21;1.0;30.0;16.0;14.0
2023-07-22;1.0;28.0;11.0;13.8
2023-07-23;1.0;24.0;11.0;13.6
2023-07-24;1.0;23.0;8.0;13.7
2023-07-25;1.0;17.0;8.0;13.6
2023-07-26;1.0;25.0;9.0;13.7
2023-07-27;1.0;20.0;7.0;13.7
2023-07-28;1.0;26.0;10.0;13.6
2023-07-29;1.0;23.0;10.0;13.6
2023-07-30;1.0;30.0;12.0;13.8
2023-07-31;1.0;37.0;16.0;13.8
2023-08-01;1.0;28.0;12.0;13.8
2023-08-02;1.0;35.0;14.0;13.8
2023-08-03;1.0;29.0;14.0;13.9
2023-08-04;1.0;33.0;16.0;14.0
2023-08-05;1.0;29.0;15.0;14.0
2023-08-06;1.0;33.0;13.0;14.1
2023-08-07;1.0;30.0;11.0;14.0
2023-08-08;1.0;27.0;9.0;14.2
2023-08-09;1.0;23.0;11.0;13.9
2023-08-10;1.0;22.0;9.0;14.1
2023-08-11;1.0;33.0;12.0;14.2
2023-08-12;1.0;27.0;11.0;14.1
2023-08-13;1.0;23.0;10.0;14.0
2023-08-14;1.0;21.0;10.0;14.1
2023-08-15;1.0;18.0;8.0;13.9
2023-08-16;1.02;28.0;11.0;14.2
2023-08-17;1.0;26.0;10.0;14.0
2023-08-18;1.0;27.0;9.0;14.1
2023-08-19;1.0;44.0;13.0;14.1
2023-08-20;1.0;29.0;13.0;13.9
2023-08-21;1.0;32.0;13.0;14.0
2023-08-22;1.0;34.0;13.0;14.1
2023-08-23;1.0;30.0;10.0;14.1
2023-08-24;1.0;23.0;8.0;14.1
2023-08-25;1.0;27.0;9.0;14.2
2023-08-26;1.0;33.0;12.0;14.1
2023-08-27;1.0;37.0;16.0;14.3
2023-08-28;1.0;36.0;18.0;14.2
2023-08-29;1.0;34.0;14.0;14.4
2023-08-30;1.0;37.0;13.0;14.5
2023-08-31;1.0;33.0;12.0;14.3
2023-09-01;1.0;36.0;12.0;14.3
2023-09-02;1.0;32.0;13.0;14.4
2023-09-03;1.0;28.0;9.0;14.3
2023-09-04;1.0;34.0;9.0;14.3
2023-09-05;1.0;39.0;13.0;14.3
2023-09-06;1.0;29.0;9.0;14.4
2023-09-07;1.0;20.0;6.0;14.5
2023-09-08;1.0;27.0;10.0;14.5
2023-09-09;1.0;40.0;12.0;14.5
2023-09-10;1.0;36.0;12.0;14.5
2023-09-11;1.0;32.0;10.0;14.4
2023-09-12;1.0;44.0;12.0;14.4
2023-09-13;1.0;59.0;15.0;14.4
2023-09-14;1.01;49.0;16.0;14.3
2023-09-15;1.0;38.0;14.0;14.5
2023-09-16;1.0;25.0;12.0;14.5
2023-09-17;1.0;24.0;12.0;14.5
2023-09-18;1.0;20.0;10.0;14.5
2023-09-19;1.0;18.0;11.0;14.5
2023-09-20;1.0;14.0;9.0;14.6
2023-09-21;1.0;14.0;8.0;14.8
2023-09-22;1.0;23.0;10.0;14.8
2023-09-23;1.0;12.0;8.0;14.8
2023-09-24;1.0;8.0;7.0;14.8
2023-09-25;1.0;15.0;10.0;14.8
2023-09-26;1.0;28.0;10.0;14.9
2023-09-27;1.0;23.0;9.0;14.9
2023-09-28;1.0;23.0;10.0;14.9
2023-09-29;1.0;23.0;10.0;14.9
2023-09-30;1.0;25.0;13.0;15.1
2023-10-01;1.0;26.0;12.0;14.9
2023-10-02;1.0;19.0;8.0;14.9
2023-10-03;1.0;16.0;7.0;15.0
2023-10-04;1.0;22.0;8.0;15.1
2023-10-05;1.0;25.051449953227316;8.680018850141376;15.1
2023-10-06;1.0;25.051449953227316;8.680018850141376;15.3
2023-10-07;1.0;25.051449953227316;8.680018850141376;15.2
2023-10-08;1.0;21.0;9.0;15.3
2023-10-09;1.0;21.0;9.0;15.3
2023-10-10;1.0;19.0;9.0;15.4
2023-10-11;1.0;20.0;8.0;15.3
2023-10-12;1.0;25.0;11.0;15.3
2023-10-13;1.0;24.0;13.0;15.5
2023-10-14;1.0;19.0;11.0;15.5
2023-10-15;1.0;18.0;10.0;15.5
2023-10-16;1.0;21.0;11.0;15.4
2023-10-17;1.0;25.0;13.0;15.4
2023-10-18;1.0;26.0;9.0;15.5
2023-10-19;1.0;27.0;9.0;15.5
2023-10-20;1.0;27.0;11.0;15.7
2023-10-21;1.0;20.0;8.0;15.6
2023-10-22;1.0;24.0;8.0;15.8
2023-10-23;1.0;17.0;7.0;15.7
2023-10-24;1.0;20.0;7.0;15.8
2023-10-25;1.0;17.0;7.0;15.8
2023-10-26;1.0;20.0;10.0;16.0
2023-10-27;1.0;25.0;9.0;16.0
2023-10-28;1.0;21.0;7.0;16.1
2023-10-29;1.0;27.0;8.0;16.2
2023-10-30;1.0;31.0;10.0;16.2
2023-10-31;1.0;31.0;10.0;16.2
2023-11-01;1.0;21.0;10.0;16.3
2023-11-02;1.0;26.0;8.0;16.3
2023-11-03;1.0;34.0;11.0;16.4
2023-11-04;1.0;23.0;9.0;16.4
2023-11-05;1.0;18.0;8.0;16.4
2023-11-06;1.0;21.0;7.0;16.5
2023-11-07;1.0;16.0;5.0;16.6
2023-11-08;1.0;26.0;7.0;16.8
2023-11-09;1.0;29.0;8.0;16.8
2023-11-10;1.0;34.0;7.0;16.9
2023-11-11;1.0;17.0;6.0;16.8
2023-11-12;1.0;19.0;5.0;16.8
2023-11-13;1.0;30.0;6.0;16.9
2023-11-14;1.0;22.0;6.0;16.9
2023-11-15;1.0;20.0;6.0;17.1
2023-11-16;1.0;26.0;8.0;16.9
2023-11-17;1.0;21.0;7.0;16.9
2023-11-18;1.0;21.0;6.0;17.0
2023-11-19;1.0;18.0;9.0;17.2
2023-11-20;1.0;13.0;5.0;17.4
2023-11-21;1.0;16.0;5.0;17.2
2023-11-22;1.0;15.0;5.0;17.5
2023-11-23;1.0;18.0;5.0;17.6
2023-11-24;1.0;17.0;7.0;17.5
2023-11-25;1.0;14.0;5.0;17.6
2023-11-26;1.0;11.0;5.0;17.7
2023-11-27;1.0;19.0;7.0;17.6
2023-11-28;1.0;14.0;5.0;17.6
2023-11-29;1.0;13.0;4.0;17.7
2023-11-30;1.0;11.0;4.0;17.8
2023-12-01;1.0;19.0;5.0;17.7
2023-12-02;1.0;18.0;4.0;18.0
2023-12-03;1.0;14.0;6.0;17.9
2023-12-04;1.0;19.0;7.0;17.9
2023-12-05;1.0;17.0;6.0;17.9
2023-12-06;1.0;20.0;7.0;18.0
2023-12-07;1.0;15.0;7.0;18.0
2023-12-08;1.0;15.0;7.0;18.0
2023-12-09;1.0;10.0;6.0;18.1
2023-12-10;1.0;10.0;6.0;18.3
2023-12-11;1.0;21.0;8.0;18.1
2023-12-12;1.0;22.0;8.0;18.3
2023-12-13;1.0;19.0;7.0;18.7
2023-12-14;1.0;23.0;7.0;18.6
2023-12-15;1.0;18.0;5.0;18.6
2023-12-16;1.0;14.0;4.0;18.6
2023-12-17;1.0;17.0;3.0;18.9
2023-12-18;1.0;14.0;3.0;18.8
2023-12-19;1.0;20.0;5.0;18.9
2023-12-20;1.0;14.0;3.0;19.0
2023-12-21;1.0;14.0;5.0;18.9
2023-12-22;1.0;12.0;4.0;19.0
2023-12-23;1.0;9.0;4.0;19.1
2023-12-24;1.0;11.0;5.0;19.1
2023-12-25;1.0;11.0;5.0;19.3
2023-12-26;1.0;13.0;5.0;19.4
2023-12-27;1.0;16.0;4.0;19.3
2023-12-28;1.0;16.0;5.0;19.3
2023-12-29;1.0;15.0;5.0;19.4
2023-12-30;1.0;12.0;2.0;19.6
2023-12-31;1.0;15.0;9.0;19.6
